Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Oriol Romeu,21,10,MUN,SOU,1,4.5,MID,4.6,2.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,204.6,105.3,69.0,37.8,2.0,0.0,0.4,6.2,2.8,30659.0,25278.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.05999999999999961,0.05999999999999961,0.02,0.02,0.03,0.05,0.05,0.29,0.26,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
McCarthy,21,10,MUN,SOU,1,4.6,GKP,20.9,5.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,260.2,0.0,0.0,26.1,5.0,0.0,1.1,9.1,4.2,77624.0,20896.0,1.0,-1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Walker-Peters,21,10,MUN,SOU,1,4.6,DEF,12.3,4.3,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,188.0,69.1,72.0,33.0,4.3,0.0,0.9,7.6,3.5,51204.0,23846.0,1.0,-1.0,10,0.0,0.07000000000000003,0.07000000000000003,0.020000000000000018,0.13000000000000034,0.040000000000000036,0.03,0.03,0.05,0.08,0.08,0.27,0.22,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Ward-Prowse,21,10,MUN,SOU,1,6.1,MID,9.7,5.3,11.0,90.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,41.0,302.4,239.9,78.0,62.0,5.3,1.0,0.9,9.2,5.6,254778.0,37359.0,1.0,-1.0,10,1.0,0.05999999999999994,0.05999999999999994,0.15999999999999992,0.14000000000000012,0.04999999999999982,0.07,0.07,0.12,0.19,0.19,0.24,0.2,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Adams,21,10,MUN,SOU,1,5.9,FWD,5.7,5.3,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,213.8,158.8,297.0,67.0,5.3,0.0,0.9,8.5,5.0,99219.0,32253.0,-1.0,1.0,10,0.0,0.06000000000000005,0.06000000000000005,0.09999999999999987,0.2599999999999998,0.13,0.37,0.37,0.21,0.58,0.58,0.51,0.09,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Bednarek,21,10,MUN,SOU,1,4.5,DEF,2.3,5.3,8.0,90.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,197.2,15.2,91.0,30.3,5.3,0.0,1.2,8.7,3.9,31535.0,4419.0,0.0,0.0,10,1.0,0.06,0.06,0.0,0.050000000000000044,0.050000000000000044,0.03,0.03,0.0,0.04,0.04,0.2,0.19,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Bertrand,21,10,MUN,SOU,1,5.0,DEF,1.0,1.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.2,127.8,44.0,27.3,1.0,0.0,0.2,5.4,3.0,4001.0,2646.0,0.0,0.0,9,0.0,0.03,0.03,0.0,0.0,0.0,0.01,0.01,0.06,0.07,0.07,0.22,0.19,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Vestergaard,21,10,MUN,SOU,1,4.7,DEF,10.4,3.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,248.8,27.5,73.0,35.0,3.0,0.0,0.6,9.1,4.8,76058.0,30010.0,2.0,-2.0,9,0.0,0.0,0.0,0.0,0.039999999999999813,0.039999999999999813,0.06,0.06,0.07,0.13,0.13,0.16,0.16,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Armstrong,21,10,MUN,SOU,1,5.5,MID,0.7,4.7,2.0,89.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,132.8,122.1,87.0,34.2,4.7,0.0,0.9,6.0,4.1,11634.0,7773.0,0.0,0.0,8,0.0,0.020000000000000018,0.020000000000000018,0.0,0.08999999999999986,0.08999999999999986,0.09,0.09,0.06,0.15,0.15,0.27,0.15,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
Ings,21,10,MUN,SOU,1,8.3,FWD,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.8,84.7,234.0,57.0,0.0,0.0,0.0,5.7,6.7,4089.0,52350.0,-2.0,2.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.25,0.06,0.41,0.3,0.34,0.07,6,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.5,0.5,2.4700000000000006,2.469999999999999,-1.98,0.16999999999999993,0.0,0.0,9.0,0.23000000000000043,9,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.478888888888889,1.14,1.2877777777777777,0.9500000000000001,0.19111111111111112,1.2766666666666666,1.18,9.11111111111111,4.888888888888889,1.5422222222222224
